RT	target_starts	outcome	trial_starts	thresh	trial_type
0.0003377969842404127	8.058996093110181	1.0	4.025651701143943	0.21795969026588236	Small_loss
0.0003248164430260658	15.142407787847333	1.0	11.109046189114451	0.4065333371682995	Large_gain
0.2800928322831169	23.82573387119919	1.0	20.79238374356646	0.45990120613635227	Neutral
0.2768908552825451	30.109063999610953	1.0	28.07573772012256	0.330952057158168	Small_gain
0.0004944695392623544	39.5924076520605	1.0	36.559070504968986	0.443642631099627	Large_gain
0.1750859812600538	47.075757341925055	1.0	45.0423389908392	0.32620856211876126	Small_loss
0.0916839464334771	54.159082097001374	1.0	51.125768798054196	0.27450747822797567	Small_gain
0.0004950732691213489	61.24246058566496	1.0	57.209092647535726	0.31599642622476776	Large_loss
0.00038790807593613863	68.52583720267285	1.0	64.49243394529913	0.3262301551490179	Small_loss
0.0004407359519973397	77.00909391534515	1.0	72.97579872887582	0.40928865402982606	Large_gain
0.1934622556436807	90.49245749146212	1.0	87.45911883504596	0.2355167785392812	Small_loss
0.0004814889980480075	98.97580929438118	1.0	95.94248241116293	0.41085707689639783	Large_loss
0.00035228696651756763	109.65913749090396	1.0	105.62582630501129	0.17403597626182798	Small_loss
0.22656454471871257	120.94248392048758	1.0	118.90911296359263	0.26761685052690737	Small_gain
0.00038428546395152807	129.22583850065712	1.0	126.19249380682595	0.37069578100265643	Neutral
0.0004561315290629864	146.1092424071394	1.0	143.07584790408146	0.3655656950654309	Large_loss
0.4165972105693072	151.19250286312308	0.0	149.15917839482427	0.38059431843108515	Neutral
0.20502765011042356	159.27586837112904	0.0	155.2426459362032	0.20453250174262305	Small_loss
0.0005074500804767013	166.55920483893715	1.0	162.5258821818279	0.5094653735469561	Neutral
0.15353218175005168	171.8425428160699	1.0	169.80918816034682	0.2467746970430008	Large_loss
0.00048480951227247715	187.32589703402482	1.0	184.29255022713915	0.41177442947292225	Neutral
0.0004301703302189708	193.60918852267787	1.0	191.57585892244242	0.14260492662951688	Large_loss
0.2844603444682434	200.89252891484648	1.0	198.85923161520623	0.3543085029910191	Neutral
0.00046065961942076683	215.37592569703702	1.0	213.34257979562972	0.22533911787631322	Small_gain
0.0004177936352789402	226.05926113843452	1.0	223.02593365137	0.3054067926815277	Small_gain
0.0005370337748900056	243.94262821623124	1.0	239.90927567367908	0.1925672751039869	Neutral
0.0003598337061703205	251.225944458507	1.0	247.19261576398276	0.18316821816776677	Small_gain
0.2778239477192983	256.5092936049914	0.0	254.47598453226965	0.14260492662951688	Large_loss
0.0004775645211338997	262.5925878707785	1.0	260.55929419363383	0.06812639159743966	Large_loss
0.0003601356875151396	272.07596593676135	1.0	269.0426016211277	0.2581202618349603	Large_gain
0.00044918840285390615	278.3593253470026	1.0	276.32599936937913	0.12600253579642098	Neutral
0.00048179086297750473	284.44268783635926	1.0	282.40931537002325	0.1258522763303495	Small_loss
0.0004823945928364992	304.52601319516543	1.0	300.49266940692905	0.11564083479418982	Small_gain
0.0003492682008072734	311.6093412708724	1.0	307.57601770816837	0.12599863221840688	Neutral
0.000505940755829215	322.89273630222306	1.0	320.85935598716605	0.04077518756628233	Small_gain
0.0004829983226954937	328.9760399260558	1.0	326.942786096246	0.12561184808826545	Large_gain
0.0004591502947732806	338.65937476372346	1.0	336.6260578422807	0.0004736080032284902	Large_gain
0.0004857152234762907	346.94271787279285	0.0	343.909378008917	0.00048758849144174885	Large_gain
0.0004823945928364992	357.62606901163235	1.0	353.59274061897304	0.06812497612309078	Large_loss
0.00046096148435026407	364.70939738920424	1.0	360.6760747322114	0.00048304827161196813	Small_gain
0.00048269645776599646	378.1927718328079	1.0	375.15941144141834	0.00048791611155305485	Large_gain
0.0	390.27605734427925	1.0	387.2427543089725	0.1258522763303495	Small_loss
0.0007724954048171639	397.55943305557594	0.0	394.5261417934671	0.0004844726168534175	Large_gain
0.000497790053486824	407.0427758024307	1.0	403.0094404666452	0.06812679602666669	Large_loss
0.0004839039174839854	414.5261260960251	1.0	411.4930536925094	0.12586392935188934	Small_loss
0.41590380598790944	420.80945501697715	0.0	418.7760994556593	0.15171464683775027	Large_loss
0.0004974883049726486	427.8927996957209	1.0	424.8594628506107	0.08576123857830244	Small_loss
0.0004706215113401413	439.77615650976077	1.0	435.7427626105491	0.0004895604873305485	Large_gain
0.0004407359519973397	444.8594900192693	1.0	442.8261697771959	0.00048221206271142783	Small_gain
0.19842959137167782	457.7428628326161	0.0	453.7094834232703	0.08797081181292564	Neutral
