RT	target_starts	outcome	trial_starts	thresh	trial_type
0.20285385590977967	6.056352583924308	1.0	4.023134979070164	0.25171236675347225	Small_loss
0.00031606201082468033	12.1397636749316	1.0	10.106386378756724	0.3899570135682792	Neutral
0.0004208122845739126	25.023156412062235	1.0	20.989786058897153	0.3159840493940098	Large_loss
0.20126660272944719	33.70649517409038	1.0	30.673158630845137	0.3973044053964521	Large_loss
0.2005547839216888	43.23985782940872	1.0	39.20651373930741	0.4399049984147433	Large_gain
0.18137310980819166	59.123181437375024	1.0	56.089849724201486	0.4543016466959935	Large_gain
0.20961220969911665	65.4065311877057	1.0	63.373187399469316	0.4444994643842358	Large_gain
0.0003595319576561451	74.68987882474903	1.0	70.65652386727743	0.3754648751528287	Large_loss
0.2627320619067177	81.77321323985234	1.0	77.73989662027452	0.3672099822367512	Neutral
0.09324886091053486	92.65666303108446	1.0	88.6232220394304	0.32428842594015206	Small_loss
0.23821416206192225	102.33992421149742	1.0	98.30656472581904	0.318059826084627	Small_gain
0.27108400815632194	112.22313491860405	1.0	109.18992214370519	0.33016743363123774	Small_loss
0.24650241306517273	119.3065366515657	1.0	115.27320916450117	0.2749728107497763	Small_loss
0.28911886317655444	130.38984993542545	1.0	127.35654931515455	0.3392838505785767	Large_gain
0.2589175826869905	135.47318525612354	1.0	133.43986984400544	0.26817779424831034	Large_gain
0.19331977108959109	148.55658064968884	1.0	145.52324350271374	0.29024726108684845	Small_gain
0.23408392281271517	154.6399500821717	1.0	151.60662138764746	0.35715323294360357	Large_loss
0.22783724532928318	161.92325726815034	1.0	158.88996540219523	0.2537047789851234	Small_loss
0.22857321391347796	169.00663726613857	1.0	164.97331762779504	0.30578000879289885	Large_loss
0.05999563494697213	176.6899917256087	1.0	174.6566772192018	0.3182558901891083	Neutral
0.22880022309254855	184.9732826105319	1.0	181.93999738583807	0.2554967426116158	Large_loss
0.2674784258706495	196.85666780069005	1.0	192.8233391061658	0.37644142810353654	Neutral
0.202026721322909	206.54002195829526	1.0	202.50670352752786	0.2514355038736461	Large_gain
0.27691168466117233	216.22328736493364	1.0	212.19003323325887	0.29027810480249755	Small_gain
0.2264395689126104	221.506716809934	1.0	219.47335672052577	0.3868216883026598	Neutral
0.010043346090242267	230.99004476494156	1.0	227.95669675047975	0.2514355038736461	Large_gain
0.2198288313811645	238.4733953604009	1.0	236.44000991352368	0.24864130306030913	Small_loss
0.23448843380901963	246.95674384280574	1.0	244.92338405526243	0.24955614123442915	Small_loss
0.0610467599472031	262.44007330713794	1.0	259.4067280094605	0.29940434491382506	Neutral
0.00043832091614603996	270.72342879290227	1.0	266.6900475723669	0.2442197733220926	Small_gain
0.2266424281988293	275.80674811429344	1.0	273.77343300404027	0.2547250125371539	Large_gain
0.41101707064080983	283.09009635518305	0.0	281.056772792479	0.3188460624007194	Large_gain
0.21573451510630548	291.17343650583643	1.0	287.1400999625912	0.24626570627554054	Large_loss
0.272483495878987	298.25676639273297	1.0	294.2234120388748	0.2610977046753288	Neutral
0.2562070564599708	306.94012930465396	0.0	303.906775856507	0.3128806949233086	Small_gain
0.00044224527664482594	315.4234198272461	1.0	312.3901309800567	0.30233763178857553	Small_gain
0.3153867261717096	327.70679885928985	0.0	325.67346865544096	0.28890671946335883	Small_gain
0.3910465999506414	334.9902123049833	0.0	332.956778256339	0.29723288883063115	Large_loss
0.20489874994382262	344.27344402251765	1.0	340.2401322328951	0.2975078562582611	Large_loss
0.21546675299759954	350.3568185867043	1.0	347.3234829491703	0.3192705807937256	Large_gain
0.22436509118415415	355.4400769295171	1.0	353.40679834608454	0.27318181898473914	Neutral
0.2558586939703673	368.3235080046579	1.0	364.2901325196726	0.2715627258938499	Neutral
0.09347345517016947	374.4068421177799	1.0	371.37351131020114	0.270742360980607	Small_gain
0.23004666063934565	385.2901747820433	1.0	382.2567983913468	0.23116879494227244	Large_loss
0.565754333161749	399.9735325621441	0.0	397.94025699736085	0.2576499469321141	Small_loss
0.22753748449031264	408.25687838799786	1.0	405.22353942971677	0.27714132982772866	Small_gain
0.18325197335798293	422.9402467337204	1.0	420.9069174353499	0.25695417950171895	Small_gain
0.18288640398532152	432.62358459003735	1.0	430.59025619737804	0.2502340015026724	Small_loss
0.20152410119771957	441.90690988849383	1.0	437.873569722753	0.2603386186637205	Neutral
0.21015316783450544	448.39021791983396	1.0	446.3568819803186	0.2352060350334853	Small_loss
